transaction_id,customer_id,product_id,quantity,price,timestamp,payment_method,revenue,customer_name,email,signup_date,country,age,product_name,category,supplier_id,cost_price,profit_margin
9569,342,145,1.0,183.44,2024-12-20 07:10:00,Cash,183.44,Customer_341,customer_341341@email.com,2023-10-09,Canada,19.0,Product_CLO_144,Food & Beverage,18,140.52,23.397296118621885
4085,1198,147,1.0,297.76,2024-12-03 09:39:00,Debit Card,297.76,Customer_1197,custome1458@company.com,2023-08-24,Mexico,67.0,Product_CLO_146,Toys,49,160.27,46.174771628156904
5487,15,132,2.0,279.26,2023-10-16 16:16:00,PayPal,558.52,customer18,customer1814@outlook.com,2022-08-27,USA,46.0,Product_BOO_131,Sports,18,120.79,56.74640120317982
6065,1102,130,2.0,210.69,2023-07-26 10:18:00,Debit Card,421.38,Customer_1101,customer_11011101@company.com,2022-02-26,Mexico,59.0,Product_ELE_129,Toys,39,86.59,58.901703925198156
1779,654,84,1.0,316.21,2024-11-22 23:14:00,Bank Transfer,316.21,Customer_653,customer_653653@gmail.com,2022-01-30,Australia,18.0,Product_BOO_83,Toys,4,137.12,56.63641251067328
3996,1366,117,5.0,39.76,2024-11-13 00:06:00,Bank Transfer,198.79999999999998,Customer_1365,customer_13651365@email.com,2023-03-21,USA,53.0,Product_OFF_116,Office,37,31.37,21.10160965794768
7392,19,65,1.0,11.32,2024-03-11 09:02:00,Credit Card,11.32,Customer15,customer1518@gmail.com,2022-06-25,UK,46.0,Product_FOO_64,Office,32,5.82,48.58657243816255
7079,651,19,2.0,332.93,2023-11-27 06:33:00,PayPal,665.86,Customer_650,customer_650650@yahoo.com,2023-08-18,USA,27.0,Product_TOY_18,Home & Garden,30,134.97,59.45994653530773
7086,1907,88,10.0,35.49,2024-10-17 13:48:00,Debit Card,354.90000000000003,Customer_1906,customer_19061906@yahoo.com,2022-03-26,Mexico,45.0,Product_CLO_87,Toys,11,19.18,45.956607495069036
2898,1500,26,1.0,31.1,2024-04-23 21:26:00,Debit Card,31.1,Customer_1499,customer_14991499@yahoo.com,2022-11-27,Japan,59.0,Product_FOO_25,Automotive,42,14.97,51.86495176848875
3102,1059,98,2.0,191.95,2023-12-11 08:06:00,Bank Transfer,383.9,Customer_1058,customer_10581058@company.com,2022-08-07,Canada,19.0,Product_BOO_97,Home & Garden,26,84.89,55.77494139098723
6099,296,146,1.0,232.57,2023-01-19 12:59:00,PayPal,232.57,Customer_295,customer_295295@email.com,2023-05-19,Canada,46.0,Product_BEA_145,Office,4,115.64,50.27733585587135
9495,339,22,1.0,91.59,2023-03-20 23:51:00,Debit Card,91.59,Customer_338,customer_338338@company.com,2022-12-03,Canada,22.0,Product_BOO_21,Electronics,15,36.86,59.75543181570041
174,687,31,2.0,417.94,2023-01-29 19:45:00,Credit Card,835.88,Customer_686,customer_686686@email.com,2022-05-02,Germany,22.0,Product_BOO_30,Food & Beverage,42,168.63,59.652103172704216
7445,21,73,1.0,95.09,2023-12-13 17:19:00,Credit Card,95.09,customer15,customer1520@company.com,2023-10-18,Germany,72.0,Product_OFF_72,Home & Garden,31,39.53,58.42885687243664
336,488,19,2.0,178.7,2024-08-25 12:12:00,Credit Card,357.4,Customer_487,customer_487487@yahoo.com,2023-02-15,USA,66.0,Product_TOY_18,Home & Garden,30,134.97,24.471180749860096
5251,1342,109,1.0,21.1,2023-09-01 20:13:00,Bank Transfer,21.1,Customer_1341,customer_13411341@email.com,2022-03-14,Canada,49.0,Product_SPO_108,Office,37,16.63,21.18483412322276
9673,363,66,3.0,168.8,2023-07-15 11:07:00,Bank Transfer,506.40000000000003,Customer_362,custome1458@company.com,2023-11-06,Canada,32.0,Product_SPO_65,Sports,14,135.73,19.591232227488163
2134,1544,115,3.0,172.87,2024-07-09 23:32:00,Credit Card,518.61,Customer_1543,customer_15431543@email.com,2023-10-12,USA,35.0,Product_AUT_114,Toys,33,106.32,38.497136576618274
7020,1531,70,1.0,137.68,2023-11-06 16:43:00,PayPal,137.68,Customer_1530,customer_15301530@email.com,2022-08-22,UK,31.0,Product_SPO_69,Books,16,86.01,37.52905287623475
1527,1997,6,10.0,113.58,2024-07-10 11:07:00,Credit Card,1135.8,Customer_1996,customer_19961996@email.com,2023-04-20,Mexico,35.0,Product_BOO_5,Beauty,29,85.76,24.493748899454122
400,1680,39,2.0,177.5,2024-10-30 23:56:00,PayPal,355.0,Customer_1679,customer_16791679@yahoo.com,2022-07-19,France,38.0,Product_BOO_38,Food & Beverage,10,113.79,35.89295774647887
4144,621,52,2.0,82.11,2024-04-12 10:07:00,Credit Card,164.22,Customer_620,customer_620620@gmail.com,2022-09-24,USA,62.0,Product_OFF_51,Food & Beverage,26,38.13,53.5622944830106
9204,280,108,5.0,354.27,2024-03-18 12:52:00,Debit Card,1771.35,Customer_279,customer_279279@gmail.com,2022-09-28,India,19.0,Product_OFF_107,Office,19,173.95,50.89903181189488
750,1880,98,5.0,147.99,2023-06-16 22:30:00,PayPal,739.95,Customer_1879,customer_18791879@gmail.com,2022-08-16,Germany,28.0,Product_BOO_97,Home & Garden,26,84.89,42.63801608216772
3601,1714,12,1.0,225.3,2024-05-14 18:27:00,Cash,225.3,Customer_1713,customer_17131713@email.com,2023-12-07,Canada,52.0,Product_CLO_11,Toys,35,116.46,48.308921438082564
9616,348,145,1.0,256.86,2024-06-29 19:55:00,Bank Transfer,256.86,Customer_347,customer_347347@outlook.com,2022-05-30,USA,36.0,Product_CLO_144,Food & Beverage,18,140.52,45.29315580471852
5343,1514,85,1.0,252.35,2023-02-02 23:48:00,Debit Card,252.35,Customer_1513,customer_15131513@email.com,2022-09-07,USA,64.0,Product_HOM_84,Home & Garden,30,111.65,55.75589459084605
6136,155,28,2.0,260.49,2023-08-22 15:03:00,Bank Transfer,520.98,Customer_154,customer_154154@outlook.com,2023-08-17,Mexico,21.0,Product_HOM_27,Clothing,38,104.78,59.775807132711435
8140,105,62,1.0,192.42,2024-07-21 02:02:00,Cash,192.42,Customer_104,customer_104104@company.com,2023-12-22,Brazil,62.0,Product_CLO_61,Books,36,79.52,58.67373453902921
3977,1611,131,2.0,160.18,2024-08-25 01:19:00,Bank Transfer,320.36,Customer_1610,custome1458@company.com,2022-02-14,Japan,49.0,Product_HOM_130,Home & Garden,44,74.77,53.32126357847422
8287,129,52,2.0,91.84,2023-04-28 22:12:00,Bank Transfer,183.68,Customer_128,customer_128128@outlook.com,2023-02-26,USA,67.0,Product_OFF_51,Food & Beverage,26,38.13,58.48214285714286
8191,122,101,1.0,375.82,2024-02-01 00:25:00,Cash,375.82,Customer_121,customer_121121@yahoo.com,2023-01-09,Japan,45.0,Product_OFF_100,Automotive,45,160.84,57.20291628971316
6220,533,3,5.0,168.81,2023-08-19 17:04:00,Cash,844.05,Customer_532,customer_532532@yahoo.com,2022-04-14,Mexico,32.0,Product_SPO_2,Books,47,128.13,24.09809845388307
6899,1855,104,1.0,203.37,2023-11-29 10:58:00,Debit Card,203.37,Customer_1854,customer_18541854@company.com,2022-03-04,Brazil,54.0,Product_ELE_103,Home & Garden,44,86.9,57.27000049171461
4035,514,125,5.0,353.02,2024-01-07 14:45:00,Debit Card,1765.1,Customer_513,customer_513513@gmail.com,2023-03-25,Japan,45.0,Product_AUT_124,Food & Beverage,29,198.35,43.813381678091886
4903,121,118,1.0,258.67,2024-03-13 08:09:00,Cash,258.67,Customer_120,customer_120120@email.com,2023-03-17,India,63.0,Product_AUT_117,Electronics,12,136.71,47.148876947462014
3644,547,147,5.0,348.81,2023-09-16 15:08:00,Credit Card,1744.05,Customer_546,customer_546546@yahoo.com,2023-09-12,USA,19.0,Product_CLO_146,Toys,49,160.27,54.052349416587816
3596,1714,110,2.0,271.68,2023-05-19 22:04:00,Cash,543.36,Customer_1713,customer_17131713@email.com,2023-12-07,Canada,52.0,Product_TOY_109,Toys,18,139.95,48.487190812720854
349,930,113,5.0,222.4,2023-07-27 02:37:00,Cash,1112.0,Customer_929,customer_929929@outlook.com,2023-12-13,USA,38.0,Product_BOO_112,Toys,30,111.97,49.65377697841727
8503,159,149,1.0,190.95,2024-12-20 00:44:00,Debit Card,190.95,Customer_158,customer_158158@yahoo.com,2022-10-18,USA,42.0,Product_TOY_148,Food & Beverage,29,123.97,35.07724535218643
7516,28,149,3.0,198.74,2023-09-06 11:43:00,Credit Card,596.22,Customer7,customer727@company.com,2022-05-23,Canada,73.0,Product_TOY_148,Food & Beverage,29,123.97,37.62201871792292
4781,1337,15,1.0,236.72,2023-10-18 04:52:00,Cash,236.72,Customer_1336,customer_13361336@outlook.com,2022-11-11,USA,69.0,Product_BOO_14,Sports,17,122.85,48.10324433930382
1796,1937,34,3.0,38.16,2024-01-22 14:29:00,Credit Card,114.47999999999999,Customer_1936,customer_19361936@outlook.com,2023-11-07,USA,40.0,Product_AUT_33,Sports,17,17.1,55.18867924528301
5130,497,43,3.0,21.28,2024-04-10 02:02:00,Cash,63.84,Customer_496,customer_496496@gmail.com,2024-03-02,Germany,49.0,Product_OFF_42,Sports,27,13.59,36.13721804511278
5124,1136,131,1.0,100.98,2024-11-20 04:15:00,Credit Card,100.98,Customer_1135,customer_11351135@gmail.com,2022-05-14,USA,52.0,Product_HOM_130,Home & Garden,44,74.77,25.9556347791642
215,1576,26,3.0,31.18,2024-02-19 12:25:00,Cash,93.53999999999999,Customer_1575,customer_15751575@email.com,2023-08-19,USA,37.0,Product_FOO_25,Automotive,42,14.97,51.98845413726748
9199,280,122,1.0,299.01,2023-10-19 04:43:00,Debit Card,299.01,Customer_279,customer_279279@gmail.com,2022-09-28,India,19.0,Product_OFF_121,Books,9,190.11,36.420186615832236
3560,538,98,3.0,192.76,2024-03-16 14:53:00,PayPal,578.28,Customer_537,customer_537537@email.com,2022-06-19,USA,23.0,Product_BOO_97,Home & Garden,26,84.89,55.960780244864075
6129,509,46,2.0,230.37,2023-02-26 16:40:00,Debit Card,460.74,Customer_508,customer_508508@gmail.com,2023-08-09,Brazil,65.0,Product_OFF_45,Automotive,44,130.89,43.18270608152104
1563,1025,110,1.0,223.46,2024-10-11 12:53:00,PayPal,223.46,Customer_1024,customer_10241024@outlook.com,2023-01-20,Brazil,18.0,Product_TOY_109,Toys,18,139.95,37.37134162713686
1760,395,72,1.0,113.43,2024-05-29 18:01:00,Cash,113.43,Customer_394,customer_394394@email.com,2024-01-31,UK,68.0,Product_FOO_71,Beauty,47,70.4,37.93529048752535
4771,1240,113,1.0,206.36,2024-12-12 20:17:00,PayPal,206.36,Customer_1239,customer_12391239@email.com,2022-04-10,USA,48.0,Product_BOO_112,Toys,30,111.97,45.740453576274476
722,1878,129,1.0,144.87,2024-02-22 05:32:00,Cash,144.87,Customer_1877,customer_18771877@gmail.com,2023-09-03,Canada,67.0,Product_CLO_128,Office,2,99.34,31.428176986263544
7239,801,108,1.0,410.6,2024-01-07 00:27:00,PayPal,410.6,Customer_800,customer_800800@email.com,2023-01-24,Australia,62.0,Product_OFF_107,Office,19,173.95,57.635168046760846
1081,1127,7,1.0,436.08,2024-01-31 19:50:00,Credit Card,436.08,Customer_1126,customer_11261126@company.com,2024-01-15,USA,55.0,Product_AUT_6,Automotive,19,191.8,56.017244542285816
6229,1293,115,1.0,174.41,2024-03-05 04:18:00,Cash,174.41,Customer_1292,customer_12921292@outlook.com,2023-02-18,Germany,38.0,Product_AUT_114,Toys,33,106.32,39.04019264950405
2932,1537,67,1.0,270.47,2023-05-30 07:42:00,Cash,270.47,Customer_1536,customer_15361536@gmail.com,2022-03-16,USA,30.0,Product_BEA_66,Electronics,18,130.15,51.880060635190596
7043,795,5,2.0,153.84,2024-10-18 01:45:00,Cash,307.68,Customer_794,customer_794794@company.com,2023-11-09,USA,41.0,Product_BOO_4,Books,25,121.72,20.87883515340614
2695,1046,18,1.0,66.49,2024-11-21 17:51:00,PayPal,66.49,Customer_1045,customer_10451045@outlook.com,2024-02-13,Germany,57.0,Product_CLO_17,Beauty,46,49.22,25.973830651225743
7906,80,3,5.0,180.51,2024-10-29 12:44:00,PayPal,902.55,Customer_79,customer_7979@company.com,2023-02-15,USA,61.0,Product_SPO_2,Books,47,128.13,29.017782948313116
2951,1044,3,1.0,223.47,2023-03-30 13:22:00,Credit Card,223.47,Customer_1043,customer_10431043@gmail.com,2023-10-27,Germany,39.0,Product_SPO_2,Books,47,128.13,42.663444757685596
3657,523,58,1.0,298.46,2024-01-09 09:02:00,PayPal,298.46,Customer_522,customer_522522@gmail.com,2022-05-25,Mexico,32.0,Product_CLO_57,Beauty,35,197.95,33.676204516518126
4957,789,140,2.0,15.41,2023-04-26 06:14:00,Credit Card,30.82,Customer_788,customer_788788@company.com,2022-03-07,Canada,72.0,Product_FOO_139,Automotive,33,9.91,35.69110966904607
644,1965,78,1.0,94.89,2024-07-28 19:18:00,PayPal,94.89,Customer_1964,customer_19641964@email.com,2022-05-02,Germany,46.0,Product_SPO_77,Books,48,66.5,29.918853409210666
8058,100,67,2.0,282.28,2023-05-31 16:11:00,Bank Transfer,564.56,Customer_99,custome1458@company.com,2023-09-29,USA,38.0,Product_BEA_66,Electronics,18,130.15,53.89329743517075
8245,127,20,3.0,49.24,2023-08-15 13:17:00,Credit Card,147.72,Customer_126,customer_126126@yahoo.com,2022-07-01,India,53.0,Product_BOO_19,Food & Beverage,29,20.62,58.12347684809098
1870,556,50,1.0,84.49,2023-03-30 14:07:00,Debit Card,84.49,Customer_555,customer_555555@email.com,2023-01-31,UK,72.0,Product_BOO_49,Automotive,4,62.84,25.624334240738538
2531,1852,111,1.0,68.58,2023-01-15 13:53:00,Debit Card,68.58,Customer_1851,customer_18511851@yahoo.com,2022-03-14,India,21.0,Product_TOY_110,Clothing,31,32.3,52.90172061825606
63,336,134,3.0,75.92,2024-06-28 03:43:00,Bank Transfer,227.76,Customer_335,customer_335335@gmail.com,2023-02-24,USA,38.0,Product_TOY_133,Sports,7,36.48,51.94942044257114
6245,1939,89,10.0,122.68,2023-09-13 03:59:00,Bank Transfer,1226.8000000000002,Customer_1938,customer_19381938@outlook.com,2023-10-27,Canada,25.0,Product_HOM_88,Books,2,59.72,51.32050864036518
8545,170,98,3.0,173.49,2023-07-14 14:24:00,Credit Card,520.47,Customer_169,customer_169169@yahoo.com,2023-12-14,Germany,34.0,Product_BOO_97,Home & Garden,26,84.89,51.06922589198225
1,1837,23,5.0,89.58,2024-05-08 00:48:00,Debit Card,447.9,Customer_1836,customer_18361836@email.com,2022-01-01,USA,70.0,Product_BOO_22,Food & Beverage,46,40.97,54.264344719803525
2364,698,54,10.0,36.75,2024-08-11 12:37:00,Debit Card,367.5,Customer_697,customer_697697@outlook.com,2023-06-04,Germany,33.0,Product_AUT_53,Books,1,29.04,20.979591836734695
2214,974,111,1.0,58.7,2023-12-18 13:34:00,Bank Transfer,58.7,Customer_973,customer_973973@gmail.com,2023-07-04,USA,59.0,Product_TOY_110,Clothing,31,32.3,44.97444633730836
9389,324,34,1.0,28.73,2023-03-28 21:15:00,Bank Transfer,28.73,Customer_323,customer_323323@company.com,2023-04-03,USA,33.0,Product_AUT_33,Sports,17,17.1,40.48033414549251
2349,326,95,5.0,351.12,2024-10-06 10:55:00,Bank Transfer,1755.6,Customer_325,customer_325325@email.com,2023-01-22,Australia,72.0,Product_ELE_94,Beauty,26,166.97,52.44645705172021
8900,248,34,2.0,21.5,2023-08-02 06:03:00,Cash,43.0,Customer_247,customer_247247@company.com,2022-09-15,Mexico,64.0,Product_AUT_33,Sports,17,17.1,20.46511627906976
3022,552,31,2.0,326.39,2024-10-24 19:06:00,Cash,652.78,Customer_551,customer_551551@yahoo.com,2023-06-10,Japan,21.0,Product_BOO_30,Food & Beverage,42,168.63,48.33481417935598
5429,1976,129,2.0,206.26,2023-10-26 16:29:00,Credit Card,412.52,Customer_1975,customer_19751975@company.com,2023-01-18,Brazil,69.0,Product_CLO_128,Office,2,99.34,51.837486667313094
5011,153,50,1.0,153.22,2024-09-10 04:06:00,Cash,153.22,Customer_152,customer_152152@email.com,2023-02-20,USA,57.0,Product_BOO_49,Automotive,4,62.84,58.987077405038505
3992,1366,36,3.0,262.39,2023-08-22 16:10:00,Bank Transfer,787.17,Customer_1365,customer_13651365@email.com,2023-03-21,USA,53.0,Product_CLO_35,Electronics,49,116.9,55.44799725599299
1397,240,52,2.0,68.23,2023-05-08 01:12:00,PayPal,136.46,Customer_239,customer_239239@company.com,2024-02-16,USA,29.0,Product_OFF_51,Food & Beverage,26,38.13,44.11549171918511
50,1458,119,10.0,102.41,2024-10-22 22:27:00,Bank Transfer,1024.1,Customer_1457,customer_14571457@email.com,2022-05-12,France,56.0,Product_CLO_118,Home & Garden,30,82.22,19.71487159457084
2396,1162,130,1.0,149.1,2023-06-14 13:06:00,Debit Card,149.1,Customer_1161,customer_11611161@gmail.com,2023-04-18,USA,46.0,Product_ELE_129,Toys,39,86.59,41.92488262910798
6421,1266,58,2.0,467.09,2023-03-25 03:33:00,PayPal,934.18,Customer_1265,customer_12651265@outlook.com,2022-03-10,USA,19.0,Product_CLO_57,Beauty,35,197.95,57.620587038900425
4101,144,125,1.0,389.6,2024-01-18 00:04:00,PayPal,389.6,Customer_143,customer_143143@yahoo.com,2023-12-27,UK,33.0,Product_AUT_124,Food & Beverage,29,198.35,49.088809034907605
8079,100,74,1.0,29.27,2024-05-19 14:37:00,Debit Card,29.27,Customer_99,custome1458@company.com,2023-09-29,USA,38.0,Product_CLO_73,Electronics,4,24.19,17.355654253501875
2476,667,146,2.0,241.44,2024-08-15 10:48:00,Bank Transfer,482.88,Customer_666,customer_666666@email.com,2022-11-23,USA,23.0,Product_BEA_145,Office,4,115.64,52.10404241219351
1957,1384,58,1.0,476.61,2024-12-30 16:12:00,Credit Card,476.61,Customer_1383,customer_13831383@email.com,2022-05-01,USA,30.0,Product_CLO_57,Beauty,35,197.95,58.46709049327543
6707,918,20,1.0,31.25,2024-10-23 07:07:00,Bank Transfer,31.25,Customer_917,customer_917917@outlook.com,2022-05-30,Brazil,65.0,Product_BOO_19,Food & Beverage,29,20.62,34.016
4654,162,22,2.0,54.31,2023-03-09 04:56:00,Credit Card,108.62,Customer_161,customer_161161@yahoo.com,2022-08-19,France,52.0,Product_BOO_21,Electronics,15,36.86,32.1303627324618
9024,259,47,2.0,32.63,2023-10-03 12:14:00,Bank Transfer,65.26,Customer_258,customer_258258@company.com,2022-01-13,Germany,34.0,Product_AUT_46,Toys,34,13.89,57.43181121667178
8361,132,34,2.0,40.05,2024-04-30 20:25:00,Bank Transfer,80.1,Customer_131,customer_131131@company.com,2023-04-17,USA,46.0,Product_AUT_33,Sports,17,17.1,57.30337078651685
5105,551,42,2.0,43.32,2023-10-21 01:23:00,Cash,86.64,Customer_550,customer_550550@gmail.com,2024-02-21,Canada,35.0,Product_TOY_41,Home & Garden,38,24.11,44.34441366574331
2684,1253,127,3.0,181.48,2023-05-01 13:45:00,Cash,544.4399999999999,Customer_1252,customer_12521252@email.com,2022-03-04,USA,51.0,Product_BOO_126,Books,43,74.31,59.05333921093233
5980,898,9,1.0,155.96,2024-07-20 08:03:00,Bank Transfer,155.96,Customer_897,customer_897897@company.com,2022-12-31,Japan,31.0,Product_BOO_8,Books,36,122.99,21.140035906642737
8080,100,8,2.0,240.38,2024-05-28 23:52:00,Debit Card,480.76,Customer_99,custome1458@company.com,2023-09-29,USA,38.0,Product_TOY_7,Electronics,33,110.52,54.02279723770697
2258,1238,139,2.0,331.64,2024-12-31 10:36:00,Bank Transfer,663.28,Customer_1237,customer_12371237@yahoo.com,2022-01-04,Canada,72.0,Product_BOO_138,Toys,37,149.74,54.84863104571222
3911,332,75,2.0,448.97,2023-07-15 22:41:00,Bank Transfer,897.94,Customer_331,customer_331331@yahoo.com,2022-02-07,India,18.0,Product_ELE_74,Home & Garden,37,191.56,57.333452123749915
327,1246,146,2.0,170.41,2023-12-04 05:13:00,Bank Transfer,340.82,Customer_1245,customer_12451245@company.com,2023-01-26,Germany,25.0,Product_BEA_145,Office,4,115.64,32.14013262132504
1171,1378,140,2.0,13.59,2023-06-22 23:48:00,PayPal,27.18,Customer_1377,customer_13771377@email.com,2023-12-20,Canada,26.0,Product_FOO_139,Automotive,33,9.91,27.078734363502573
2680,17,48,2.0,290.18,2023-09-23 00:15:00,Bank Transfer,580.36,Custome16,custome1616@outlook.com,2022-12-30,UK,35.0,Product_OFF_47,Clothing,4,189.46,34.70949066096905
629,1554,7,2.0,390.46,2023-02-27 20:43:00,Bank Transfer,780.92,Customer_1553,customer_15531553@yahoo.com,2023-11-19,Japan,45.0,Product_AUT_6,Automotive,19,191.8,50.87845105772678
2873,258,41,1.0,31.74,2024-03-13 02:16:00,Credit Card,31.74,Customer_257,customer_257257@yahoo.com,2024-02-10,France,40.0,Product_SPO_40,Books,48,14.5,54.31632010081915
7534,28,20,1.0,34.53,2024-06-13 14:01:00,Debit Card,34.53,Customer7,customer727@company.com,2022-05-23,Canada,73.0,Product_BOO_19,Food & Beverage,29,20.62,40.283811178685205
2673,1194,146,1.0,209.66,2023-03-30 02:38:00,Credit Card,209.66,Customer_1193,customer_11931193@yahoo.com,2022-01-21,Germany,34.0,Product_BEA_145,Office,4,115.64,44.84403319660402
1522,77,36,2.0,271.02,2024-11-26 07:11:00,Credit Card,542.04,Customer_76,customer_7676@gmail.com,2023-07-08,India,29.0,Product_CLO_35,Electronics,49,116.9,56.866651907608286
4190,1934,39,1.0,173.02,2024-09-10 08:14:00,Cash,173.02,Customer_1933,customer_19331933@gmail.com,2023-12-15,Germany,28.0,Product_BOO_38,Food & Beverage,10,113.79,34.23303664316264
9882,405,97,1.0,185.24,2024-01-07 11:00:00,PayPal,185.24,Customer_404,customer_404404@gmail.com,2023-10-20,UK,55.0,Product_TOY_96,Office,1,82.87,55.26344202116174
935,1987,49,1.0,252.39,2024-08-12 05:25:00,Credit Card,252.39,Customer_1986,customer_19861986@email.com,2023-08-09,Australia,20.0,Product_FOO_48,Sports,17,169.22,32.95296961052339
6030,1042,60,255.0,8.394657255440983,2023-01-19 21:49:00,Cash,2140.6376001374506,Customer_1041,customer_10411041@outlook.com,2022-10-08,India,73.0,Product_OFF_59,Office,24,190.05,-2163.9399586781155
6794,374,113,3.0,220.24,2023-09-17 15:15:00,Cash,660.72,Customer_373,customer_373373@outlook.com,2022-06-29,France,40.0,Product_BOO_112,Toys,30,111.97,49.16000726480203
5061,292,83,10.0,270.28,2024-01-23 17:56:00,Debit Card,2702.7999999999997,Customer_291,customer_291291@email.com,2022-01-22,USA,31.0,Product_BEA_82,Home & Garden,41,160.52,40.60973804943021
2379,1211,10,1.0,91.17,2024-04-01 14:56:00,Bank Transfer,91.17,Customer_1210,customer_12101210@outlook.com,2023-09-19,UK,24.0,Product_CLO_9,Books,14,48.0,47.35110233629484
5002,116,55,1.0,154.31,2024-06-01 12:25:00,PayPal,154.31,Customer_115,customer_115115@yahoo.com,2022-09-26,Japan,24.0,Product_SPO_54,Food & Beverage,7,106.12,31.22934352925928
1676,9,53,2.0,63.9,2024-05-02 15:17:00,PayPal,127.8,customer2,customer28@email.com,2022-02-14,Germany,18.0,Product_HOM_52,Electronics,4,29.75,53.44287949921752
9772,399,1,1.0,218.39,2023-08-16 16:16:00,PayPal,218.39,Customer_398,customer_398398@gmail.com,2022-08-11,India,53.0,Product_OFF_0,Toys,28,113.16,48.18444067951829
6452,1520,75,3.0,476.63,2024-12-03 22:04:00,Bank Transfer,1429.8899999999999,Customer_1519,customer_15191519@company.com,2022-10-31,Brazil,27.0,Product_ELE_74,Home & Garden,37,191.56,59.809495835343974
8675,203,39,3.0,169.95,2024-05-13 01:21:00,PayPal,509.84999999999997,Customer_202,customer_202202@outlook.com,2022-12-01,USA,40.0,Product_BOO_38,Food & Beverage,10,113.79,33.04501323918799
6808,1401,79,3.0,192.57,2023-03-24 20:35:00,Bank Transfer,577.71,Customer_1400,custome1458@company.com,2022-05-22,USA,19.0,Product_OFF_78,Books,46,81.66,57.59464090979903
2057,1461,11,2.0,252.22,2024-04-16 13:49:00,PayPal,504.44,Customer_1460,customer_14601460@company.com,2023-09-16,UK,31.0,Product_TOY_10,Clothing,14,127.0,49.64713345492031
4789,1369,11,1.0,279.59,2023-08-30 17:35:00,Credit Card,279.59,Customer_1368,custome1458@company.com,2022-08-18,USA,26.0,Product_TOY_10,Clothing,14,127.0,54.57634393218641
830,1077,52,1.0,72.47,2024-09-17 14:17:00,Cash,72.47,Customer_1076,customer_10761076@company.com,2023-12-01,UK,71.0,Product_OFF_51,Food & Beverage,26,38.13,47.38512487926038
6616,1548,10,2.0,106.77,2024-10-09 01:50:00,Cash,213.54,Customer_1547,customer_15471547@gmail.com,2023-08-10,Germany,44.0,Product_CLO_9,Books,14,48.0,55.04355155942681
3700,642,54,1.0,36.25,2024-08-27 16:07:00,Credit Card,36.25,Customer_641,customer_641641@email.com,2022-07-06,UK,21.0,Product_AUT_53,Books,1,29.04,19.889655172413796
196,308,3,3.0,191.07,2023-05-15 12:02:00,Bank Transfer,573.21,Customer_307,customer_307307@yahoo.com,2023-03-25,UK,52.0,Product_SPO_2,Books,47,128.13,32.940807034071284
2499,832,129,10.0,196.64,2023-05-01 17:27:00,Bank Transfer,1966.3999999999999,Customer_831,customer_831831@yahoo.com,2023-08-25,Canada,54.0,Product_CLO_128,Office,2,99.34,49.48128559804719
3174,1551,23,1.0,53.54,2024-05-04 22:31:00,Bank Transfer,53.54,Customer_1550,customer_15501550@outlook.com,2023-10-24,Mexico,63.0,Product_BOO_22,Food & Beverage,46,40.97,23.477773627194622
9401,324,133,1.0,225.38,2023-07-12 06:01:00,Bank Transfer,225.38,Customer_323,customer_323323@company.com,2023-04-03,USA,33.0,Product_BEA_132,Sports,3,117.24,47.98118732806815
9470,337,123,3.0,270.78,2024-04-08 06:51:00,Credit Card,812.3399999999999,Customer_336,customer_336336@yahoo.com,2024-03-11,Japan,42.0,Product_AUT_122,Toys,21,176.52,34.810547307777526
900,595,83,5.0,241.06,2024-02-26 21:08:00,Bank Transfer,1205.3,Customer_594,customer_594594@company.com,2024-02-01,Japan,23.0,Product_BEA_82,Home & Garden,41,160.52,33.41076910312785
9863,403,5,2.0,233.73,2024-06-16 18:29:00,PayPal,467.46,Customer_402,customer_402402@outlook.com,2022-10-10,Canada,39.0,Product_BOO_4,Books,25,121.72,47.92281692551234
6856,790,134,3.0,49.82,2023-12-09 06:04:00,Credit Card,149.46,Customer_789,customer_789789@email.com,2022-03-12,Brazil,74.0,Product_TOY_133,Sports,7,36.48,26.77639502207949
5180,204,48,1.0,382.0,2024-03-03 19:32:00,Credit Card,382.0,Customer_203,customer_203203@outlook.com,2023-01-24,Japan,46.0,Product_OFF_47,Clothing,4,189.46,50.403141361256544
7046,1465,94,1.0,214.62,2023-03-06 23:18:00,Bank Transfer,214.62,Customer_1464,customer_14641464@email.com,2023-12-20,Mexico,25.0,Product_CLO_93,Books,18,175.49,18.232224396607954
6236,1291,35,2.0,46.75,2023-11-15 16:18:00,Cash,93.5,Customer_1290,customer_12901290@email.com,2022-02-27,UK,19.0,Product_BOO_34,Home & Garden,18,18.88,59.61497326203209
4307,1890,36,1.0,269.65,2024-01-31 02:40:00,Credit Card,269.65,Customer_1889,customer_18891889@outlook.com,2022-06-27,Mexico,39.0,Product_CLO_35,Electronics,49,116.9,56.64750602633042
334,488,104,2.0,214.45,2024-05-31 23:45:00,Credit Card,428.9,Customer_487,customer_487487@yahoo.com,2023-02-15,USA,66.0,Product_ELE_103,Home & Garden,44,86.9,59.47773373746794
182,1785,33,1.0,160.37,2023-05-05 06:38:00,Debit Card,160.37,Customer_1784,customer_17841784@company.com,2022-08-14,France,63.0,Product_BOO_32,Electronics,22,103.61,35.393153332917635
